,Latitude,Longitude,Date_Time,Distance,Velocity,delta_t
0,39.926516,116.338048,2008-10-23 20:45:54,0.1337658007521565,16.05189609025878,30.0
1,39.926498,116.33814,2008-10-23 20:46:04,0.003938591238165607,2.835785691479237,5.0
2,39.926506,116.33812,2008-10-23 20:46:09,0.001926684575461228,1.387212894332084,5.0
3,39.926506,116.33812,2008-10-23 20:46:12,0.0,0.0,3.0
4,39.926525,116.338079,2008-10-23 20:46:24,0.001956067282045996,1.4083684430731167,5.0
5,39.926358,116.338046,2008-10-23 20:46:54,0.0022087630210302312,1.5903093751417663,5.0
6,39.926369,116.338037,2008-10-23 20:46:59,0.001443489880282467,1.0393127138033762,5.0
7,39.926367,116.338061,2008-10-23 20:47:09,0.0017227117357217505,1.2403524497196603,5.0
8,39.926367,116.338061,2008-10-23 20:47:12,0.0,0.0,3.0
9,39.926373,116.338061,2008-10-23 20:47:14,0.0006661993071154342,1.1991587528077816,2.0
10,39.92638400000001,116.338064,2008-10-23 20:47:19,0.0012479997473990086,0.8985598181272861,5.0
11,39.926381,116.338086,2008-10-23 20:47:24,0.001909951706563054,1.3751652287253988,5.0
12,39.926381,116.338086,2008-10-23 20:47:27,0.0,0.0,3.0
13,39.926445,116.338119,2008-10-23 20:47:44,0.001562554190836287,1.1250390174021263,5.0
14,39.926441,116.338104,2008-10-23 20:47:49,0.0013570184660289244,0.9770532955408257,5.0
15,39.926441,116.338104,2008-10-23 20:47:52,0.0,0.0,3.0
16,39.926436,116.338097,2008-10-23 20:47:54,0.000816265572340219,1.4692780302123942,2.0
17,39.926445,116.338099,2008-10-23 20:47:59,0.0010138192458144814,0.7299498569864266,5.0
18,39.926439,116.338121,2008-10-23 20:48:04,0.0019951880971889177,1.4365354299760211,5.0
19,39.926479,116.338241,2008-10-23 20:48:24,0.000948755530762058,0.6831039821486817,5.0
20,39.92655300000001,116.338523,2008-10-23 20:49:02,0.0,0.0,3.0
21,39.926556,116.338531,2008-10-23 20:49:04,0.0007606906416888916,1.3692431550400048,2.0
22,39.926567,116.338572,2008-10-23 20:49:14,0.0010177168547728982,0.7327561354364867,5.0
23,39.926567,116.338572,2008-10-23 20:49:17,0.0,0.0,3.0
24,39.926569,116.338578,2008-10-23 20:49:19,0.0005589201776248527,1.006056319724735,2.0
25,39.926667,116.33886499999998,2008-10-23 20:49:47,0.0,0.0,3.0
26,39.926666,116.338872,2008-10-23 20:49:49,0.0006086099701392832,1.09549794625071,2.0
27,39.926668,116.338972,2008-10-23 20:50:02,0.0,0.0,3.0
28,39.926717,116.33914,2008-10-23 20:50:39,0.001851241395644968,1.332893804864377,5.0
29,39.926717,116.33914,2008-10-23 20:50:39,0.001851241395644968,1.332893804864377,5.0
30,39.92673,116.339119,2008-10-23 20:50:49,0.0011617920796357544,0.8364902973377432,5.0
31,39.926791,116.339323,2008-10-23 20:51:06,0.0,0.0,3.0
32,39.926792,116.339319,2008-10-23 20:51:08,0.0003595153501959879,0.6471276303527782,2.0
33,39.926804,116.33928799999998,2008-10-23 20:51:18,0.001161791984241516,0.8364902286538914,5.0
34,39.927013,116.339826,2008-10-23 20:52:27,0.0009487506690681328,0.6831004817290557,5.0
35,39.927018,116.339747,2008-10-23 20:52:37,0.0012956897101755597,0.9328965913264028,5.0
36,39.927041,116.339704,2008-10-23 20:52:52,0.002286784680351568,1.6464849698531292,5.0
37,39.927074,116.340049,2008-10-23 20:53:22,0.0014660370247215652,1.055546657799527,5.0
38,39.927227,116.340456,2008-10-23 20:54:22,0.0029126103246410505,2.0970794337415564,5.0
39,39.927142,116.339778,2008-10-23 20:55:12,0.0030430296035869626,2.190981314582613,5.0
40,39.927165,116.339761,2008-10-23 20:55:22,0.001242274351168925,0.8944375328416257,5.0
41,39.927155,116.339776,2008-10-23 20:55:27,0.0016961865123361038,1.2212542888819946,5.0
42,39.927188,116.339858,2008-10-23 20:55:40,0.0,0.0,3.0
43,39.92719,116.339855,2008-10-23 20:55:42,0.00033923722246848324,0.6106270004432698,2.0
44,39.927192,116.339845,2008-10-23 20:55:47,0.0008832175341466935,0.6359166245856194,5.0
45,39.927228,116.339942,2008-10-23 20:56:05,0.0,0.0,3.0
46,39.927229,116.339942,2008-10-23 20:56:07,0.0001110332340683283,0.19985982132299093,2.0
47,39.92724000000001,116.339949,2008-10-23 20:56:12,0.0013600756161811535,0.9792544436504308,5.0
48,39.92724000000001,116.339949,2008-10-23 20:56:15,0.0,0.0,3.0
49,39.927224,116.339896,2008-10-23 20:56:27,0.0016676908832571607,1.2007374359451557,5.0
50,39.92734,116.34004,2008-10-23 20:56:52,0.004540136512040202,3.2688982886689453,5.0
51,39.9274,116.340432,2008-10-23 20:57:27,0.0020546237057674785,1.4793290681525846,5.0
52,39.927384,116.340433,2008-10-23 20:57:32,0.0017785873025929874,1.2805828578669511,5.0
53,39.92749600000001,116.34082,2008-10-23 20:58:22,0.0016767415717143456,1.2072539316343287,5.0
54,39.927615,116.341103,2008-10-23 20:58:47,0.0017765318683170524,1.2791029451882778,5.0
55,39.92764,116.341302,2008-10-23 20:59:07,0.001956194900690432,1.4084603284971111,5.0
56,39.927667,116.341511,2008-10-23 20:59:27,0.0010936168794061563,0.7874041531724325,5.0
57,39.927694,116.341759,2008-10-23 20:59:47,0.006715757786364491,4.835345606182433,5.0
58,39.927704,116.341735,2008-10-23 20:59:55,0.0,0.0,3.0
59,39.927702,116.341729,2008-10-23 20:59:57,0.0005589124226587164,1.0060423607856894,2.0
60,39.927736,116.341824,2008-10-23 21:00:10,0.0,0.0,3.0
61,39.927851,116.342054,2008-10-23 21:00:52,0.001930718666369416,1.3901174397859797,5.0
62,39.927848,116.342033,2008-10-23 21:00:57,0.0018257995353885789,1.3145756654797771,5.0
63,39.927842,116.342065,2008-10-23 21:01:02,0.002815432226332628,2.027111202959492,5.0
64,39.927985,116.342093,2008-10-23 21:01:27,0.004622724730711828,3.328361806112516,5.0
65,39.927981,116.342045,2008-10-23 21:01:37,0.001013818861579399,0.7299495803371673,5.0
66,39.927972,116.342032,2008-10-23 21:01:42,0.0014945081560200555,1.07604587233444,5.0
67,39.927973,116.341773,2008-10-23 21:02:07,0.0015830445333968664,1.1397920640457435,5.0
68,39.927967,116.341837,2008-10-23 21:02:22,0.0011112857410213082,0.8001257335353419,5.0
69,39.927779,116.341394,2008-10-23 21:05:32,0.03000303164519136,0.6172052224153654,174.99999999999997
70,39.927778,116.341376,2008-10-23 21:05:37,0.0015427084360552974,1.1107500739598142,5.0
71,39.92776,116.341282,2008-10-23 21:05:47,0.003777662504537744,2.719917003267175,5.0
72,39.92775200000001,116.3413,2008-10-23 21:05:52,0.0017766932463661516,1.279219137383629,5.0
73,39.927694,116.34123,2008-10-23 21:06:20,0.0,0.0,3.0
74,39.927689,116.341231,2008-10-23 21:06:22,0.0005617090163386605,1.0110762294095892,2.0
75,39.927657,116.341233,2008-10-23 21:06:37,0.0014434321561253055,1.0392711524102198,5.0
76,39.927646,116.341229,2008-10-23 21:06:42,0.0012683272771157425,0.9131956395233346,5.0
77,39.927652,116.341244,2008-10-23 21:06:47,0.0014449945037799518,1.0403960427215653,5.0
78,39.927616,116.341242,2008-10-23 21:07:02,0.0007606811600126978,0.5476904352091422,5.0
79,39.927616,116.341242,2008-10-23 21:07:05,0.0,0.0,3.0
80,39.927609,116.34123999999998,2008-10-23 21:07:07,0.0007958144827255443,1.4324660689059796,2.0
81,39.927604,116.341228,2008-10-23 21:07:12,0.0011664007676658948,0.8398085527194442,5.0
82,39.9276,116.34121100000002,2008-10-23 21:07:17,0.0015195803220029633,1.0940978318421333,5.0
83,39.92760300000001,116.341203,2008-10-23 21:07:22,0.0007606813059557758,0.5476905402881584,5.0
84,39.927604,116.341199,2008-10-23 21:07:27,0.00035951151365833155,0.2588482898339987,5.0
85,39.927604,116.341199,2008-10-23 21:07:30,0.0,0.0,3.0
86,39.927602,116.341195,2008-10-23 21:07:32,0.000407717638727214,0.7338917497089851,2.0
87,39.927596,116.341183,2008-10-23 21:07:37,0.0012231529639571805,0.8806701340491699,5.0
88,39.927569,116.341128,2008-10-23 21:07:45,0.0,0.0,3.0
89,39.927564,116.341132,2008-10-23 21:07:47,0.0006520197758495094,1.173635596529117,2.0
90,39.927547,116.34108799999998,2008-10-23 21:07:57,0.001196756078577774,0.8616643765759973,5.0
91,39.927545,116.341085,2008-10-23 21:08:02,0.00033923622167428264,0.24425007960548345,5.0
92,39.927544,116.341084,2008-10-23 21:08:07,0.00014012816510185753,0.10089227887333742,5.0
93,39.927547,116.341089,2008-10-23 21:08:12,0.0005418887924536757,0.3901599305666466,5.0
94,39.927547,116.341089,2008-10-23 21:08:15,0.0,0.0,3.0
95,39.927548,116.341092,2008-10-23 21:08:17,0.0002794567425718644,0.5030221366293559,2.0
96,39.927539,116.34109,2008-10-23 21:08:22,0.001013818970720412,0.7299496589186967,5.0
97,39.92753,116.341092,2008-10-23 21:08:27,0.0010138189762014954,0.7299496628650767,5.0
98,39.92753,116.341092,2008-10-23 21:08:30,0.0,0.0,3.0
99,39.927528,116.341095,2008-10-23 21:08:32,0.00033923626975406205,0.6106252855573117,2.0
100,39.927524,116.341086,2008-10-23 21:08:37,0.00088834884462569,0.6396111681304968,5.0
101,39.927524,116.341086,2008-10-23 21:08:37,0.00088834884462569,0.6396111681304968,5.0
102,39.927549,116.340785,2008-10-23 21:08:42,0.014230608064101802,51.230189030766496,1.0
103,39.927129,116.340536,2008-10-23 21:14:11,0.0018272260876715238,1.315602783123497,5.0
104,39.927117,116.340538,2008-10-23 21:14:16,0.0013433231084486515,0.9671926380830292,5.0
105,39.92709,116.340494,2008-10-23 21:14:26,0.0008883530340677908,0.6396141845288094,5.0
106,39.92706,116.340455,2008-10-23 21:14:39,0.0,0.0,3.0
107,39.927026,116.340389,2008-10-23 21:14:51,0.00198031590324464,1.4258274503361408,5.0
108,39.927014,116.340389,2008-10-23 21:14:56,0.0013323987648812831,0.9593271107145238,5.0
109,39.927008,116.340396,2008-10-23 21:15:01,0.0008954863149335324,0.6447501467521433,5.0
110,39.927007,116.340404,2008-10-23 21:15:06,0.0006928326502455626,0.498839508176805,5.0
111,39.927001,116.340407,2008-10-23 21:15:11,0.0007138559687836964,0.5139762975242613,5.0
112,39.927001,116.340407,2008-10-23 21:15:14,0.0,0.0,3.0
113,39.926996,116.340412,2008-10-23 21:15:16,0.0007006428483158862,1.2611571269685955,2.0
114,39.926998,116.340422,2008-10-23 21:15:21,0.0008832198680908065,0.6359183050253806,5.0
