,Latitude,Longitude,Date_Time,Distance,Velocity,delta_t
0,37.445167,110.907983,2009-01-31 06:49:33,0.0,0.0,0.0
1,37.445167,110.907983,2009-01-31 06:49:33,0.0,0.0,0.0
2,37.445698,110.908299,2009-01-31 06:49:38,0.018782166841467683,67.61580062928364,1.0
3,37.445851,110.908048,2009-01-31 06:50:04,0.0037757357873034773,2.718529766858503,5.0
4,37.445976,110.908094,2009-01-31 06:50:10,0.0053302677842902435,4.79724100586122,4.0
5,37.445805,110.907488,2009-01-31 06:51:10,0.0045184106083633714,3.253255638021627,5.0
6,37.445418,110.907082,2009-01-31 06:52:16,0.001959388679439582,1.410759849196499,5.0
7,37.445444,110.907026,2009-01-31 06:52:26,0.002587712510720052,1.8631530077184373,5.0
8,37.435934,110.89761,2009-01-31 07:27:22,0.003949371959586879,2.8435478109025527,5.0
9,37.435934,110.89761,2009-01-31 07:27:25,0.0,0.0,3.0
10,37.435936,110.897618,2009-01-31 07:27:27,0.0007419878827482965,1.3355781889469336,2.0
11,37.436523,110.898229,2009-01-31 07:27:50,0.006872314751768735,24.740333106367444,1.0
12,37.438219,110.898449,2009-01-31 07:28:03,0.017573467264905582,63.2644821536601,1.0
13,37.438869,110.898435,2009-01-31 07:28:07,0.018666618473278898,67.19982650380403,1.0
14,37.441643,110.898052,2009-01-31 07:28:22,0.0203429815323147,73.23473351633291,1.0
15,37.442871,110.898129,2009-01-31 07:28:29,0.017150383400333542,61.74138024120075,1.0
16,37.443472,110.898399,2009-01-31 07:28:33,0.018174079346244786,65.42668564648123,1.0
17,37.444321,110.899235,2009-01-31 07:28:39,0.019885307157314368,71.58710576633172,1.0
18,37.445558,110.903361,2009-01-31 07:28:56,0.022863420345068244,82.30831324224567,1.0
19,37.444677,110.906319,2009-01-31 07:29:04,0.02644804656269633,95.21296762570681,1.0
20,37.444933,110.910675,2009-01-31 07:29:20,0.0231438980470032,83.31803296921149,1.0
21,37.445357,110.913018,2009-01-31 07:29:30,0.019903078598061976,71.65108295302313,1.0
22,37.446381,110.916122,2009-01-31 07:29:48,0.01099445143633568,39.580025170808455,1.0
23,37.446114,110.91652,2009-01-31 07:29:52,0.01220404739361786,43.934570617024285,1.0
24,37.443383,110.916455,2009-01-31 07:30:08,0.3031573269781961,68.21039857009411,16.0
25,37.441456,110.918834,2009-01-31 07:30:28,0.014305260633200187,51.49893827952069,1.0
26,37.440195,110.919646,2009-01-31 07:30:37,0.0180566115798763,65.00380168755468,1.0
27,37.438986,110.919998,2009-01-31 07:30:44,0.018025851473135332,64.8930653032872,1.0
28,37.437319,110.920176,2009-01-31 07:30:54,0.017321934451579087,62.358964025684706,1.0
29,37.436322,110.919733,2009-01-31 07:31:00,0.011392881663589307,41.014373988921506,1.0
30,37.434402,110.924633,2009-01-31 07:31:53,0.455977968791011,33.500422196890604,49.0
31,37.434217,110.924452,2009-01-31 07:31:55,0.005879661010944828,21.16677963940138,1.0
32,37.434102,110.924532,2009-01-31 07:31:57,0.006740664326211462,24.26639157436126,1.0
33,37.434214,110.924637,2009-01-31 07:31:59,0.005396880543586164,19.428769956910187,1.0
34,37.433746,110.925573,2009-01-31 07:32:09,0.009760931021775832,35.139351678392984,1.0
35,37.433643,110.926342,2009-01-31 07:32:20,0.007474600382252331,13.454280688054194,2.0
36,37.43343,110.926311,2009-01-31 07:32:24,0.006610669041812907,23.798408550526467,1.0
37,37.433313,110.926128,2009-01-31 07:32:27,0.007028625628001083,25.3030522608039,1.0
38,37.433274,110.925414,2009-01-31 07:32:33,0.010942430034173941,39.39274812302618,1.0
39,37.432746,110.925062,2009-01-31 07:32:38,0.011520949506855872,41.47541822468114,1.0
40,37.441962,110.927619,2009-01-31 07:33:12,0.019697918366121503,70.9125061180374,1.0
41,37.442316,110.928903,2009-01-31 07:33:18,0.020734211491829857,74.64316137058748,1.0
42,37.443735,110.930619,2009-01-31 07:33:27,0.02298047095117516,82.72969542423057,1.0
43,37.44441,110.931791,2009-01-31 07:33:33,0.02166276067791394,77.98593844049019,1.0
44,37.446778,110.937594,2009-01-31 07:34:01,0.01836686540833653,66.12071547001152,1.0
45,37.448615,110.940986,2009-01-31 07:34:20,0.020187886730515952,72.67639222985744,1.0
46,37.450863,110.945947,2009-01-31 07:34:42,0.02383162127354901,85.79383658477644,1.0
47,37.451251,110.947477,2009-01-31 07:34:48,0.023545157644517443,84.76256752026279,1.0
48,37.451392,110.949313,2009-01-31 07:34:55,0.023120645232052338,83.2343228353884,1.0
49,37.449742,110.955605,2009-01-31 07:35:19,0.024384840569503317,87.78542605021194,1.0
50,37.44963,110.95723999999998,2009-01-31 07:35:25,0.02363195918863691,85.07505307909287,1.0
51,37.449798,110.959394,2009-01-31 07:35:33,0.024647684305208115,88.7316634987492,1.0
52,37.450632,110.962019,2009-01-31 07:35:43,0.024283473896164604,87.42050602619257,1.0
53,37.455945,110.983002,2009-01-31 07:36:58,0.023068255779232244,83.04572080523606,1.0
54,37.456434,110.983924,2009-01-31 07:37:02,0.026433281717826503,95.15981418417542,1.0
55,37.45802800000001,110.985491,2009-01-31 07:37:10,0.02749987693105924,98.99955695181326,1.0
56,37.45957,110.986617,2009-01-31 07:37:17,0.027061281589922145,97.42061372371971,1.0
57,37.4634,110.988755,2009-01-31 07:37:33,0.02948350673938232,106.14062426177635,1.0
58,37.464522,110.989613,2009-01-31 07:37:38,0.02894474155609018,104.20106960192464,1.0
59,37.465021,110.990284,2009-01-31 07:37:41,0.02698723620884121,97.15405035182836,1.0
60,37.465723,110.992611,2009-01-31 07:37:49,0.028045221822777685,100.96279856199966,1.0
61,37.46596,110.997287,2009-01-31 07:38:04,0.028486129718751994,102.55006698750721,1.0
62,37.466424,110.999223,2009-01-31 07:38:11,0.024833036937059627,89.39893297341465,1.0
63,37.4668,110.999964,2009-01-31 07:38:14,0.025756297540442737,92.72267114559385,1.0
64,37.467692,111.001049,2009-01-31 07:38:19,0.02744215042833329,98.79174154199984,1.0
65,37.4692,111.002381,2009-01-31 07:38:26,0.02797532601168245,100.71117364205679,1.0
66,37.47022,111.003507,2009-01-31 07:38:32,0.024572587582670283,88.46131529761303,1.0
67,37.471936,111.00598,2009-01-31 07:38:44,0.024244643911041603,87.28071807974978,1.0
68,37.47456,111.013029,2009-01-31 07:39:11,0.025394040988067985,91.41854755704477,1.0
69,37.4796,111.024252,2009-01-31 07:39:51,0.037083037959627696,133.4989366546597,1.0
70,37.480004,111.026286,2009-01-31 07:39:57,0.029421027690397207,105.91569968542991,1.0
71,37.479798,111.027263,2009-01-31 07:40:00,0.026786275538602137,96.43059193896772,1.0
72,37.48001,111.028494,2009-01-31 07:40:04,0.027958875509183464,100.6519518330605,1.0
73,37.479058,111.034073,2009-01-31 07:40:21,0.029213252292132032,105.16770825167532,1.0
74,37.478921,111.038232,2009-01-31 07:40:34,0.027450095560116,98.82034401641758,1.0
75,37.479996,111.042335,2009-01-31 07:40:49,0.02428128199460667,87.41261518058401,1.0
76,37.481578000000006,111.046292,2009-01-31 07:41:05,0.023830349971268462,85.78925989656649,1.0
77,37.483659,111.049818,2009-01-31 07:41:23,0.388073392136896,77.61467842737919,18.0
78,37.484884,111.050972,2009-01-31 07:41:30,0.02498793493493235,89.9565657657565,1.0
79,37.486187,111.051686,2009-01-31 07:41:35,0.02873921733165128,103.46118239394464,1.0
80,37.490725,111.053697,2009-01-31 07:41:56,0.026897814342702643,96.83213163372952,1.0
81,37.491994,111.05451399999998,2009-01-31 07:42:02,0.02687084109709492,96.7350279495417,1.0
82,37.492869,111.055418,2009-01-31 07:42:07,0.02593421531619676,93.36317513830828,1.0
